Mach,CD
7.49,0.2388516006663442679893038209
7.50,0.2387007854961331018500915185
7.51,0.2385504054765656452931417842
7.52,0.2384004795911712915918021961
7.53,0.2382510070223324640672974276
7.54,0.2381019767621666878912609227
7.55,0.2379533780005520847420611465
7.56,0.2378052197381312249908795994
7.57,0.2376575111722096279012122649
7.58,0.2375102414074326339650842200
7.59,0.2373633993617390225538831070
7.60,0.2372169844343243963885999204
7.61,0.2370710055511843033377656763
7.62,0.2369254618333195530764953579
7.63,0.2367803424998720027041750344
7.64,0.2366356465847053529461979590
7.65,0.2364913833141122605769523556
7.66,0.2363475317300539836957418024
7.67,0.2362041109725688908527283111
7.68,0.2360611103715677748795239415
7.69,0.2359185187946587167987323242
7.70,0.2357763355789464607048541072
7.71,0.2356345898786481912947646689
7.72,0.2354932407595490513385125065
7.73,0.2353523074757700378232365940
7.74,0.2352117791009031594219690531
7.75,0.2350716648044778248519696774
7.76,0.2349319538507526793324440241
7.77,0.2347926453248701201276458132
7.78,0.2346537384977611774810222128
7.79,0.2345152324621595408706564065
7.80,0.2343771364956265102004409157
7.81,0.2342394396984059205646187206
7.82,0.2341021213546082423460399331
7.83,0.2339652105719458180660514290
7.84,0.2338286866410004267358617176
7.85,0.2336925686768696138945636543
7.86,0.2335568258877653780328749120
7.87,0.2334214775738799841106099576
7.88,0.2332865128612426491932095771
7.89,0.2331519410563492014446381603
7.90,0.2330177512924270794401810328
7.91,0.2328839328822411137838301683
7.92,0.2327505049661613835153676591
7.93,0.2326174568631338463152452545
7.94,0.2324847876336177456375355437
7.95,0.2323524867768595699077183474
7.96,0.2322205733600886221717878057
7.97,0.2320890266281624971579924075
7.98,0.2319578558291689040820300272
7.99,0.2318270503861348231867245456
8.00,0.2316966092953254235768701764
8.01,0.2315665519859432086097733776
8.02,0.2314368476329769057417086501
8.03,0.2313075155854480733511236502
8.04,0.2311785450250712170279172551
8.05,0.2310499253066931484589295300
8.06,0.2309216856187077942748447747
8.07,0.2307937953217271897008745156
8.08,0.2306662634428725258222773689
8.09,0.2305390897683555716617538781
8.10,0.2304122630802397945739992382
8.11,0.2302858028350927024043755670
8.12,0.2301596784907911670211471544
8.13,0.2300339191750475843314524222
8.14,0.2299085141855561707633846325
8.15,0.2297834428229843076419634859
8.16,0.2296587345555211866871863396
8.17,0.2295343585243587691802522012
8.18,0.2294103338752952363155116353
8.19,0.2292866504119349573711294381
8.20,0.2291633069584111924466807118
8.21,0.2290403029966636027096259403
8.22,0.2289176380098929120785773315
8.23,0.2287953211591213303132825441
8.24,0.2286733217711349680055566547
